'mturk_id';'exp_condition';'train_type';'test_type';'stim_type';'trial_type';'block';'trial_index';'trial_idx';'correct';'rt';'sim_score';'distance';'ydist';'xdist';'comparison_type';'stimulus';'stimulus_2';'stimulus_x';'stimulus_a';'stimulus_b';'a_path';'key_press';'url';'ts'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'2';'51';\N;'1';'506';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'2';'52';\N;'0';'1063';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/HD_6_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_6_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'2';'53';\N;'1';'921';\N;'3';'1';'2';'ww';'<div class=''sd_center''><img src=''img/HD_1_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_3_3_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'text';\N;'0';\N;\N;'4579';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'0';\N;'1';'1481';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_1_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_1_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'1';\N;'0';'1111';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/HD_5_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'2';\N;'1';'791';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_2_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'3';\N;'1';'904';\N;'3';'2';'1';'pw';'<div class=''sd_center''><img src=''img/HD_3_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_4_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'4';\N;'1';'952';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_6_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'5';\N;'1';'794';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_3_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'6';\N;'0';'675';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_6_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'7';\N;'1';'949';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_3_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'8';\N;'1';'920';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_3_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_3_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'9';\N;'1';'872';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_4_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_4_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'10';\N;'1';'580';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_2_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'11';\N;'0';'729';\N;'3';'2';'1';'ww';'<div class=''sd_center''><img src=''img/HD_3_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'12';\N;'1';'903';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_5_6_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'13';\N;'1';'919';\N;'3';'3';'0';'pw';'<div class=''sd_center''><img src=''img/HD_4_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_4_4_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'14';\N;'1';'1433';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'15';\N;'1';'635';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_6_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'16';\N;'1';'813';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_6_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'17';\N;'1';'530';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_6_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'18';\N;'0';'789';\N;'1';'0';'1';'pp';'<div class=''sd_center''><img src=''img/HD_6_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'19';\N;'0';'647';\N;'2';'0';'2';'pp';'<div class=''sd_center''><img src=''img/HD_6_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_4_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'20';\N;'1';'614';\N;'3';'0';'3';'pp';'<div class=''sd_center''><img src=''img/HD_5_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'21';\N;'1';'631';\N;'1';'0';'1';'pp';'<div class=''sd_center''><img src=''img/HD_2_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_4_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'22';\N;'0';'617';\N;'1';'1';'0';'pp';'<div class=''sd_center''><img src=''img/HD_2_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'23';\N;'1';'954';\N;'2';'1';'1';'ww';'<div class=''sd_center''><img src=''img/HD_2_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'24';\N;'1';'1496';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_6_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'25';\N;'1';'1015';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_2_5_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'26';\N;'0';'1544';\N;'3';'3';'0';'pw';'<div class=''sd_center''><img src=''img/HD_3_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'27';\N;'1';'1190';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_2_4_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_2_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'28';\N;'0';'1479';\N;'2';'1';'1';'pp';'<div class=''sd_center''><img src=''img/HD_5_6_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'29';\N;'1';'840';\N;'3';'2';'1';'pp';'<div class=''sd_center''><img src=''img/HD_4_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'30';\N;'1';'1081';\N;'2';'2';'0';'pw';'<div class=''sd_center''><img src=''img/HD_2_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'31';\N;'0';'649';\N;'1';'1';'0';'ww';'<div class=''sd_center''><img src=''img/HD_1_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_1_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'32';\N;'1';'700';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_1_3_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_1_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'33';\N;'1';'1130';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_5_6_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_6_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'34';\N;'1';'967';\N;'2';'1';'1';'pp';'<div class=''sd_center''><img src=''img/HD_3_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_2_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'35';\N;'1';'1365';\N;'1';'1';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_2_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'36';\N;'0';'872';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/HD_1_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_1_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'37';\N;'0';'920';\N;'1';'1';'0';'pw';'<div class=''sd_center''><img src=''img/HD_2_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_2_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'38';\N;'0';'807';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_1_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'39';\N;'1';'1018';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'40';\N;'1';'745';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_5_5_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_5_5_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'41';\N;'0';'633';\N;'2';'1';'1';'pw';'<div class=''sd_center''><img src=''img/HD_4_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'42';\N;'0';'711';\N;'1';'1';'0';'ww';'<div class=''sd_center''><img src=''img/HD_1_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_1_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'43';\N;'1';'1141';\N;'3';'2';'1';'ww';'<div class=''sd_center''><img src=''img/HD_5_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_3_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'44';\N;'0';'1047';\N;'2';'1';'1';'pw';'<div class=''sd_center''><img src=''img/HD_6_3_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'45';\N;'1';'746';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_4_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_4_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'46';\N;'0';'904';\N;'2';'2';'0';'ww';'<div class=''sd_center''><img src=''img/HD_6_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'47';\N;'1';'681';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_3_2_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_3_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'48';\N;'1';'874';\N;'3';'1';'2';'pp';'<div class=''sd_center''><img src=''img/HD_4_6_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_5_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'49';\N;'1';'724';\N;'0';'0';'0';'pp';'<div class=''sd_center''><img src=''img/HD_3_4_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_3_4_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'50';\N;'1';'768';\N;'3';'1';'2';'ww';'<div class=''sd_center''><img src=''img/HD_3_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_1_2_.jpg''></img></div>';\N;\N;\N;\N;'68';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'51';\N;'1';'1208';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_1_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_5_1_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'52';\N;'1';'645';\N;'0';'0';'0';'ww';'<div class=''sd_center''><img src=''img/HD_6_2_.jpg''></img></div>';'<div class=''sd_left''><img src=''img/HD_6_2_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A735HL3KJ0ENM';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'same-different';'3';'53';\N;'0';'1031';\N;'2';'2';'0';'ww';'<div class=''sd_center''><img src=''img/HD_5_1_.jpg''></img></div>';'<div class=''sd_right''><img src=''img/HD_5_3_.jpg''></img></div>';\N;\N;\N;\N;'83';\N;'2014-06-06 19:59:49'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'text';\N;'0';\N;\N;'25569';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'text';\N;'1';\N;\N;'16118';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'text';\N;'2';\N;\N;'24894';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'text';\N;'3';\N;\N;'20838';\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'0';\N;'1';'3741';\N;\N;\N;\N;\N;'img/HD_5_1_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'1';\N;'0';'3355';\N;\N;\N;\N;\N;'img/HD_4_4_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'2';\N;'0';'3996';\N;\N;\N;\N;\N;'img/HD_2_5_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'3';\N;'1';'1898';\N;\N;\N;\N;\N;'img/HD_4_3_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'4';\N;'1';'2591';\N;\N;\N;\N;\N;'img/HD_1_4_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'5';\N;'1';'2956';\N;\N;\N;\N;\N;'img/HD_5_3_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'6';\N;'1';'2476';\N;\N;\N;\N;\N;'img/HD_4_2_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'7';\N;'0';'2250';\N;\N;\N;\N;\N;'img/HD_4_6_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'8';\N;'0';'1959';\N;\N;\N;\N;\N;'img/HD_1_3_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'9';\N;'0';'4155';\N;\N;\N;\N;\N;'img/HD_4_1_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'10';\N;'0';'2200';\N;\N;\N;\N;\N;'img/HD_2_4_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'11';\N;'1';'2403';\N;\N;\N;\N;\N;'img/HD_2_1_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'12';\N;'1';'2454';\N;\N;\N;\N;\N;'img/HD_6_6_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'13';\N;'1';'2409';\N;\N;\N;\N;\N;'img/HD_4_5_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'14';\N;'0';'2391';\N;\N;\N;\N;\N;'img/HD_2_2_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'15';\N;'0';'4689';\N;\N;\N;\N;\N;'img/HD_6_2_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'16';\N;'1';'1895';\N;\N;\N;\N;\N;'img/HD_6_3_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'17';\N;'0';'4057';\N;\N;\N;\N;\N;'img/HD_3_4_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'18';\N;'1';'3706';\N;\N;\N;\N;\N;'img/HD_1_6_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'19';\N;'1';'1863';\N;\N;\N;\N;\N;'img/HD_5_6_.jpg';\N;\N;\N;\N;\N;'66';\N;'2014-06-06 20:01:16'
'A1X7MEFV25S9G4';'TRAIN-SD-HD';'TRAIN';'SD';'HD';'adaptive_train';'0';'20';\N;'1';'1962';\N;\N;\N;\N;\N;'img/HD_5_2_.jpg';\N;\N;\N;\N;\N;'84';\N;'2014-06-06 20:01:16'
